la .tam. pu radycru lo si'o klama la .bastyn.	Tom gave up the idea of going to Boston.	
la .alis. pu radycru lo si'o klama la .bastyn.	Alice gave up the idea of going to Boston.	
la .maris. pu radycru lo si'o klama la .bastyn.	Mary gave up the idea of going to Boston.	
la .tam. pu se fange lo ka fitytu'i lo si'o la .maris. vo'a prami gi'e dirba	Tom didn't know how to accept Mary's love and affection.	
la .alis. pu se fange lo ka fitytu'i lo si'o la .maris. vo'a prami gi'e dirba	Alice didn't know how to accept Mary's love and affection.	
la .maris. pu se fange lo ka fitytu'i lo si'o la .maris. vo'a prami gi'e dirba	Mary didn't know how to accept Mary's love and affection.	
la .tam. pu simlu milxe bo spaji lo nu facki lo nu la .maris. la .djan. spebi'o	Tom seemed quite surprised when he heard that Mary and John had gotten married.	
la .alis. pu simlu milxe bo spaji lo nu facki lo nu la .maris. la .djan. spebi'o	Alice seemed quite surprised when he heard that Mary and John had gotten married.	
la .maris. pu simlu milxe bo spaji lo nu facki lo nu la .maris. la .djan. spebi'o	Mary seemed quite surprised when he heard that Mary and John had gotten married.	
la .tam. pu sombo so'o xrula tsiju lo .ty. purdi	Tom planted some flower seeds in his garden.	
la .alis. pu sombo so'o xrula tsiju lo .ty. purdi	Alice planted some flower seeds in his garden.	
la .maris. pu sombo so'o xrula tsiju lo .ty. purdi	Mary planted some flower seeds in his garden.	
la .tam. pu zanselfu'a	Tom was lucky.	
la .alis. pu zanselfu'a	Alice was lucky.	
la .maris. pu zanselfu'a	Mary was lucky.	
la .tam. punji lo cnino jbubu'u noi pu zi terve'u ke'a ku lo jubme	Tom put the new tablecloth he had just bought on the table.	
la .alis. punji lo cnino jbubu'u noi pu zi terve'u ke'a ku lo jubme	Alice put the new tablecloth he had just bought on the table.	
la .maris. punji lo cnino jbubu'u noi pu zi terve'u ke'a ku lo jubme	Mary put the new tablecloth he had just bought on the table.	
la .tam. punji lo penbi	Tom put down his pen.	
la .alis. punji lo penbi	Alice put down his pen.	
la .maris. punji lo penbi	Mary put down his pen.	
la .tam. ricfu nanmu	Tom is a rich man.	
la .alis. ricfu nanmu	Alice is a rich man.	
la .maris. ricfu nanmu	Mary is a rich man.	
la .tam. rifnau	Tom is a rich man.	
la .alis. rifnau	Alice is a rich man.	
la .maris. rifnau	Mary is a rich man.	
la .tam. ro roi se sedyta'u	Tom always wears a hat.	
la .alis. ro roi se sedyta'u	Alice always wears a hat.	
la .maris. ro roi se sedyta'u	Mary always wears a hat.	
la .tam. ro roi nai se sedyta'u	Tom doesn't always wear a hat.	
la .alis. ro roi nai se sedyta'u	Alice doesn't always wear a hat.	
la .maris. ro roi nai se sedyta'u	Mary doesn't always wear a hat.	
la .tam. se fesli'a xu	Was Tom left behind?	
la .alis. se fesli'a xu	Was Alice left behind?	
la .maris. se fesli'a xu	Was Mary left behind?	
la .tam. se pendo mi	Tom is my friend.	
la .alis. se pendo mi	Alice is my friend.	
la .maris. se pendo mi	Mary is my friend.	
la .tam. setca lo ckiku lo daski	Tom put the key into his pocket.	
la .alis. setca lo ckiku lo daski	Alice put the key into his pocket.	
la .maris. setca lo ckiku lo daski	Mary put the key into his pocket.	
la .tam. simlu lo ka milxe se spaji	Tom seemed a bit surprised.	
la .alis. simlu lo ka milxe se spaji	Alice seemed a bit surprised.	
la .maris. simlu lo ka milxe se spaji	Mary seemed a bit surprised.	
la .tam. terpa	Tom is scared.	
la .alis. terpa	Alice is scared.	
la .maris. terpa	Mary is scared.	
la .tam. terpa	Tom's scared.	
la .alis. terpa	Alice's scared.	
la .maris. terpa	Mary's scared.	
la .tam. troci lo nu jgari lo .ty. ckiku lo .ty. jmadegji	Tom tried to pick up his keys with his toes.	
la .alis. troci lo nu jgari lo .ty. ckiku lo .ty. jmadegji	Alice tried to pick up his keys with his toes.	
la .maris. troci lo nu jgari lo .ty. ckiku lo .ty. jmadegji	Mary tried to pick up his keys with his toes.	
la .tam. vitke	Tom is a guest.	
la .alis. vitke	Alice is a guest.	
la .maris. vitke	Mary is a guest.	
la .tam. xebni ro do	Tom hates everybody.	
la .alis. xebni ro do	Alice hates everybody.	
la .maris. xebni ro do	Mary hates everybody.	
la .tamis. facki lo cfila be lo jufra	Tamy discovered a mistake in the sentence structure.	
la .tcyn. ctuca	Chen is a teacher.	
la .tcyn. na balcu'e tadni	Chen is not a university student.	
la .tcyn. na cu'upre	Chen is not a businessperson.	
la .tcyn. na merko	Chen is not American.	
la .tcyn. na natmrxanguke	Chen is not Korean.	
la .tokios. cu barda tcadu	Tokyo is a big city.	
la .tokpisin. no'e bangu mi	I can't speak Tok Pisin well.	
la .tom. ba na jinga	Tom won't win.	
la .alis. ba na jinga	Alice won't win.	
la .maris. ba na jinga	Mary won't win.	
la .tom. ba xrupleji fi mi ca lo bavla'i jeftu	Tom will pay me back next week.	
la .alis. ba xrupleji fi mi ca lo bavla'i jeftu	Alice will pay me back next week.	
la .maris. ba xrupleji fi mi ca lo bavla'i jeftu	Mary will pay me back next week.	
la .tom. ba'o co'a ricfu	Tom has become rich.	
la .alis. ba'o co'a ricfu	Alice has become rich.	
la .maris. ba'o co'a ricfu	Mary has become rich.	
la .tom. ba'o fliba	Tom has failed.	
la .alis. ba'o fliba	Alice has failed.	
la .maris. ba'o fliba	Mary has failed.	
la .tom. ca patfu	Tom is a father now.	
la .alis. ca patfu	Alice is a father now.	
la .maris. ca patfu	Mary is a father now.	
la .tom. ca temyzi'e	Tom is available.	
la .alis. ca temyzi'e	Alice is available.	
la .maris. ca temyzi'e	Mary is available.	
la .tom. ca'o cisma fa'a lo verba	Tom is smiling at the baby.	
la .alis. ca'o cisma fa'a lo verba	Alice is smiling at the baby.	
la .maris. ca'o cisma fa'a lo verba	Mary is smiling at the baby.	
la .tom. ca'o cisma se ga'a lo verba	Tom is smiling at the baby.	
la .alis. ca'o cisma se ga'a lo verba	Alice is smiling at the baby.	
la .maris. ca'o cisma se ga'a lo verba	Mary is smiling at the baby.	
la .tom. ca'o co'a jai fanza mi	Tom is starting to annoy me.	
la .alis. ca'o co'a jai fanza mi	Alice is starting to annoy me.	
la .maris. ca'o co'a jai fanza mi	Mary is starting to annoy me.	
la .tom. ca'o danmo vasxu	Tom is smoking.	
la .alis. ca'o danmo vasxu	Alice is smoking.	
la .maris. ca'o danmo vasxu	Mary is smoking.	
la .tom. ca'o xebni tu'a mi	Tom still hates me.	
la .alis. ca'o xebni tu'a mi	Alice still hates me.	
la .maris. ca'o xebni tu'a mi	Mary still hates me.	
la .tom. cau'a smusku lo jetnu	Tom may or may not be telling the truth.	
la .alis. cau'a smusku lo jetnu	Alice may or may not be telling the truth.	
la .maris. cau'a smusku lo jetnu	Mary may or may not be telling the truth.	
la .tom. certu kujmikce	Tom is a competent nurse.	
la .alis. certu kujmikce	Alice is a competent nurse.	
la .maris. certu kujmikce	Mary is a competent nurse.	
la .tom. co'i cirko lo .ty. tinydjutci	Tom lost his hearing aid.	
la .alis. co'i cirko lo .ty. tinydjutci	Alice lost his hearing aid.	
la .maris. co'i cirko lo .ty. tinydjutci	Mary lost his hearing aid.	
la .tom. co'u klaku	Tom stopped crying.	
la .alis. co'u klaku	Alice stopped crying.	
la .maris. co'u klaku	Mary stopped crying.	
la .tom. cu banli	Tom is awesome.	
la .alis. cu banli	Alice is awesome.	
la .maris. cu banli	Mary is awesome.	
la .tom. cu banli	Tom's great.	
la .alis. cu banli	Alice's great.	
la .maris. cu banli	Mary's great.	
la .tom. cu cinmo lo ka lenku ku ca lo nu lo solri cu canci ku se mu'i lo nu ko'a dasni lo nivycreka	Tom got cold when the sun went down, so he put the heater on.	
la .alis. cu cinmo lo ka lenku ku ca lo nu lo solri cu canci ku se mu'i lo nu ko'a dasni lo nivycreka	Alice got cold when the sun went down, so he put the heater on.	
la .maris. cu cinmo lo ka lenku ku ca lo nu lo solri cu canci ku se mu'i lo nu ko'a dasni lo nivycreka	Mary got cold when the sun went down, so he put the heater on.	
la .tom. cu citka ca ro djedi su'o ci taslai poi rismi	Tom eats at least three bowls of rice every day.	
la .alis. cu citka ca ro djedi su'o ci taslai poi rismi	Alice eats at least three bowls of rice every day.	
la .maris. cu citka ca ro djedi su'o ci taslai poi rismi	Mary eats at least three bowls of rice every day.	
la .tom. cu cizra	Tom is strange.	
la .alis. cu cizra	Alice is strange.	
la .maris. cu cizra	Mary is strange.	
la .tom. cu cliva ca lo ni'u so'o moi'o be lo cacra	Tom left hours ago.	
la .alis. cu cliva ca lo ni'u so'o moi'o be lo cacra	Alice left hours ago.	
la .maris. cu cliva ca lo ni'u so'o moi'o be lo cacra	Mary left hours ago.	
la .tom. cu cpedu lo te sidju	Tom asked for help.	
la .alis. cu cpedu lo te sidju	Alice asked for help.	
la .maris. cu cpedu lo te sidju	Mary asked for help.	
la .tom. cu cusku fau lo nu na pensi	Tom speaks without thinking.	
la .alis. cu cusku fau lo nu na pensi	Alice speaks without thinking.	
la .maris. cu cusku fau lo nu na pensi	Mary speaks without thinking.	
la .tom. cu djica tu'a lo ckafi	Tom would like some coffee.	
la .alis. cu djica tu'a lo ckafi	Alice would like some coffee.	
la .maris. cu djica tu'a lo ckafi	Mary would like some coffee.	
la .tom. cu jai se ditcu pi mu ji'i ditcu be tu'a la .maris.	Tom is about half Mary's age.	
la .alis. cu jai se ditcu pi mu ji'i ditcu be tu'a la .maris.	Alice is about half Mary's age.	
la .maris. cu jai se ditcu pi mu ji'i ditcu be tu'a la .maris.	Mary is about half Mary's age.	
.i pu ku bu'u ma la .tom. co'a cifnu	Where was Tom born?	
.i pu ku bu'u ma la .alis. co'a cifnu	Where was Alice born?	
.i pu ku bu'u ma la .maris. co'a cifnu	Where was Mary born?	
la .tom. cu kaidji lo ka klama lo pongu'e	Tom wants to go to Japan.	
la .alis. cu kaidji lo ka klama lo pongu'e	Alice wants to go to Japan.	
la .maris. cu kaidji lo ka klama lo pongu'e	Mary wants to go to Japan.	
la .tom. cu kakne ge nai lo ka tcidu gi nai lo ka ciska	Tom can neither read nor write.	
la .alis. cu kakne ge nai lo ka tcidu gi nai lo ka ciska	Alice can neither read nor write.	
la .maris. cu kakne ge nai lo ka tcidu gi nai lo ka ciska	Mary can neither read nor write.	
la .tom. cu kakne lo ka cikre	Tom can fix this.	
la .alis. cu kakne lo ka cikre	Alice can fix this.	
la .maris. cu kakne lo ka cikre	Mary can fix this.	
la .tom. cu lijda fenki	Tom is a religious nut.	
la .alis. cu lijda fenki	Alice is a religious nut.	
la .maris. cu lijda fenki	Mary is a religious nut.	
la .tom. cu misno	Tom is very popular.	
la .alis. cu misno	Alice is very popular.	
la .maris. cu misno	Mary is very popular.	
la .tom. cu nupre lo ka no roi za'u re'u lerci tsuku	Tom promised never to be late again.	
la .alis. cu nupre lo ka no roi za'u re'u lerci tsuku	Alice promised never to be late again.	
la .maris. cu nupre lo ka no roi za'u re'u lerci tsuku	Mary promised never to be late again.	
la .tom. cu pilno lo manku makfa	Tom practices black magic.	
la .alis. cu pilno lo manku makfa	Alice practices black magic.	
la .maris. cu pilno lo manku makfa	Mary practices black magic.	
la .tom. cu ponse lo bralai jdini	Tom has a lot of money.	
la .alis. cu ponse lo bralai jdini	Alice has a lot of money.	
la .maris. cu ponse lo bralai jdini	Mary has a lot of money.	
la .tom. cu se pampe'o re da	Tom has two girlfriends.	
la .alis. cu se pampe'o re da	Alice has two girlfriends.	
la .maris. cu se pampe'o re da	Mary has two girlfriends.	
la .tom. cu si'au mutce to'e gleki	Tom looks very upset.	
la .alis. cu si'au mutce to'e gleki	Alice looks very upset.	
la .maris. cu si'au mutce to'e gleki	Mary looks very upset.	
la .tom. cu simlu lo ka bilma	Tom seems to be sick.	
la .alis. cu simlu lo ka bilma	Alice seems to be sick.	
la .maris. cu simlu lo ka bilma	Mary seems to be sick.	
la .tom. cu simlu lo ka kanro	Tom seems to be in good health.	
la .alis. cu simlu lo ka kanro	Alice seems to be in good health.	
la .maris. cu simlu lo ka kanro	Mary seems to be in good health.	
la .tom. cu simlu lo ka xankycfu	Tom seems to have a lot on his mind.	
la .alis. cu simlu lo ka xankycfu	Alice seems to have a lot on his mind.	
la .maris. cu simlu lo ka xankycfu	Mary seems to have a lot on his mind.	
la .tom. cu stati verba	Tom is a clever kid.	
la .alis. cu stati verba	Alice is a clever kid.	
la .maris. cu stati verba	Mary is a clever kid.	
la .tom. cu tcubi'a tu'a lo kibro	Tom is addicted to the Internet.	
la .alis. cu tcubi'a tu'a lo kibro	Alice is addicted to the Internet.	
la .maris. cu tcubi'a tu'a lo kibro	Mary is addicted to the Internet.	
la .tom. cu vi'anka	Tom is blind.	
la .alis. cu vi'anka	Alice is blind.	
la .maris. cu vi'anka	Mary is blind.	
la .tom. cu visnalka'e	Tom is blind.	
la .alis. cu visnalka'e	Alice is blind.	
la .maris. cu visnalka'e	Mary is blind.	
la .tom. cu xabju ze'o lo rirxe	Tom lives across the river.	
la .alis. cu xabju ze'o lo rirxe	Alice lives across the river.	
la .maris. cu xabju ze'o lo rirxe	Mary lives across the river.	
la .tom. cu zabna	Tom's terrific.	
la .alis. cu zabna	Alice's terrific.	
la .maris. cu zabna	Mary's terrific.	
la .tom. jo'u la .maris. pu kansi'u lo ka citka lo vacysai	Tom had dinner with Mary.	
la .alis. jo'u la .maris. pu kansi'u lo ka citka lo vacysai	Alice had dinner with Mary.	
la .maris. jo'u la .maris. pu kansi'u lo ka citka lo vacysai	Mary had dinner with Mary.	
la .tom. joi la .maris. cu kansi'u lo ka cliva	Tom and Mary left together.	
la .alis. joi la .maris. cu kansi'u lo ka cliva	Alice and Mary left together.	
la .maris. joi la .maris. cu kansi'u lo ka cliva	Mary and Mary left together.	
la .tom. ma vecnu	What's Tom selling?	
la .alis. ma vecnu	What's Alice selling?	
la .maris. ma vecnu	What's Mary selling?	
la .tom. masno mutce cadzu	Tom walks very slowly.	
la .alis. masno mutce cadzu	Alice walks very slowly.	
la .maris. masno mutce cadzu	Mary walks very slowly.	
la .tom. mutce stati nanla	Tom is a very smart boy.	
la .alis. mutce stati nanla	Alice is a very smart boy.	
la .maris. mutce stati nanla	Mary is a very smart boy.	
la .tom. na .angeli	Tom is not an angel.	
la .alis. na .angeli	Alice is not an angel.	
la .maris. na .angeli	Mary is not an angel.	
la .tom. na ba nitcu	Tom won't need that.	
la .alis. na ba nitcu	Alice won't need that.	
la .maris. na ba nitcu	Mary won't need that.	
la .tom. na djica lo nu spebi'o	Tom didn't want to get married.	
la .alis. na djica lo nu spebi'o	Alice didn't want to get married.	
la .maris. na djica lo nu spebi'o	Mary didn't want to get married.	
la .tom. na kakne lo ka viska	Tom is blind.	
la .alis. na kakne lo ka viska	Alice is blind.	
la .maris. na kakne lo ka viska	Mary is blind.	
la .tom. na nitcu tu'a mi	Tom doesn't need me.	
la .alis. na nitcu tu'a mi	Alice doesn't need me.	
la .maris. na nitcu tu'a mi	Mary doesn't need me.	
la .tom. na nitcu tu'a mi'o	Tom doesn't need us.	
la .alis. na nitcu tu'a mi'o	Alice doesn't need us.	
la .maris. na nitcu tu'a mi'o	Mary doesn't need us.	
la .tom. na se jibri lo ka sazri lo sorpeka .i xu ja'a go'i	Tom isn't a bus driver, is he?	
la .alis. na se jibri lo ka sazri lo sorpeka .i xu ja'a go'i	Alice isn't a bus driver, is he?	
la .maris. na se jibri lo ka sazri lo sorpeka .i xu ja'a go'i	Mary isn't a bus driver, is he?	
la .tom. na snada lo nu tolcri lo .ty. dakli	Tom can't find his bag.	
la .alis. na snada lo nu tolcri lo .ty. dakli	Alice can't find his bag.	
la .maris. na snada lo nu tolcri lo .ty. dakli	Mary can't find his bag.	
la .tom. na terpa la .maris.	Tom isn't afraid of Mary.	
la .alis. na terpa la .maris.	Alice isn't afraid of Mary.	
la .maris. na terpa la .maris.	Mary isn't afraid of Mary.	
la .tom. na'o no roi tavla la .maris.	Tom never talks to Mary.	
la .alis. na'o no roi tavla la .maris.	Alice never talks to Mary.	
la .maris. na'o no roi tavla la .maris.	Mary never talks to Mary.	
la .tom. na'o stati tu'a lo zgike	Tom has a talent for music.	
la .alis. na'o stati tu'a lo zgike	Alice has a talent for music.	
la .maris. na'o stati tu'a lo zgike	Mary has a talent for music.	
la .tom. nu'o nelci lo platu poi cnino	Tom didn't like the new plan.	
la .alis. nu'o nelci lo platu poi cnino	Alice didn't like the new plan.	
la .maris. nu'o nelci lo platu poi cnino	Mary didn't like the new plan.	
la .tom. patfu ci zo'e	Tom's a farther of three.	
la .alis. patfu ci zo'e	Alice's a farther of three.	
la .maris. patfu ci zo'e	Mary's a farther of three.	
la .tom. pu barda	Tom was big.	
la .alis. pu barda	Alice was big.	
la .maris. pu barda	Mary was big.	
la .tom. pu cikre lo mi santa xau mi	Tom fixed my umbrella for me.	
la .alis. pu cikre lo mi santa xau mi	Alice fixed my umbrella for me.	
la .maris. pu cikre lo mi santa xau mi	Mary fixed my umbrella for me.	
la .tom. pu cirko lo .ty. kardyckiku	Tom has lost his keycard.	
la .alis. pu cirko lo .ty. kardyckiku	Alice has lost his keycard.	
la .maris. pu cirko lo .ty. kardyckiku	Mary has lost his keycard.	
la .tom. pu cliva pu lo nu mi darca	Tom left before I arrived.	
la .alis. pu cliva pu lo nu mi darca	Alice left before I arrived.	
la .maris. pu cliva pu lo nu mi darca	Mary left before I arrived.	
la .tom. pu co'a fengu	Tom became angry.	
la .alis. pu co'a fengu	Alice became angry.	
la .maris. pu co'a fengu	Mary became angry.	
la .tom. pu co'u citka	Tom stopped eating.	
la .alis. pu co'u citka	Alice stopped eating.	
la .maris. pu co'u citka	Mary stopped eating.	
la .tom. pu co'u muvdu	Tom stopped moving.	
la .alis. pu co'u muvdu	Alice stopped moving.	
la .maris. pu co'u muvdu	Mary stopped moving.	
la .tom. pu co'u zdani basti	Tom stopped moving.	
la .alis. pu co'u zdani basti	Alice stopped moving.	
la .maris. pu co'u zdani basti	Mary stopped moving.	
la .tom. pu culnygau lo botpi lo djacu	Tom filled the bottle with water.	
la .alis. pu culnygau lo botpi lo djacu	Alice filled the bottle with water.	
la .maris. pu culnygau lo botpi lo djacu	Mary filled the bottle with water.	
la .tom. pu de'a citka	Tom stopped eating.	
la .alis. pu de'a citka	Alice stopped eating.	
la .maris. pu de'a citka	Mary stopped eating.	
la .tom. pu de'a pagmu'u	Tom stopped moving.	
la .alis. pu de'a pagmu'u	Alice stopped moving.	
la .maris. pu de'a pagmu'u	Mary stopped moving.	
la .tom. pu dunda so'o cukta mi	Tom gave me several books.	
la .alis. pu dunda so'o cukta mi	Alice gave me several books.	
la .maris. pu dunda so'o cukta mi	Mary gave me several books.	
la .tom. pu ganlygau pa kanla	Tom closed one eye.	
la .alis. pu ganlygau pa kanla	Alice closed one eye.	
la .maris. pu ganlygau pa kanla	Mary closed one eye.	
la .tom. pu gleki zvati lo ri zdani ba'o lo nu ri ze'u vu zvati	Tom was happy to be home after being away for so long.	
la .alis. pu gleki zvati lo ri zdani ba'o lo nu ri ze'u vu zvati	Alice was happy to be home after being away for so long.	
la .maris. pu gleki zvati lo ri zdani ba'o lo nu ri ze'u vu zvati	Mary was happy to be home after being away for so long.	
la .tom. pu kargau lo canko	Tom opened a window.	
la .alis. pu kargau lo canko	Alice opened a window.	
la .maris. pu kargau lo canko	Mary opened a window.	
la .tom. pu kavbu pa smacu	Tom caught a mouse.	
la .alis. pu kavbu pa smacu	Alice caught a mouse.	
la .maris. pu kavbu pa smacu	Mary caught a mouse.	
la .tom. pu kilgau lo pinsi	Tom sharpened a pencil.	
la .alis. pu kilgau lo pinsi	Alice sharpened a pencil.	
la .maris. pu kilgau lo pinsi	Mary sharpened a pencil.	
la .tom. pu klama lo nenri	Tom stepped inside.	
la .alis. pu klama lo nenri	Alice stepped inside.	
la .maris. pu klama lo nenri	Mary stepped inside.	
la .tom. pu klama lo zdane'i	Tom stepped inside.	
la .alis. pu klama lo zdane'i	Alice stepped inside.	
la .maris. pu klama lo zdane'i	Mary stepped inside.	
la .tom. pu lebna lo xrula lo vasru ca lo nu no da ca'o catlu	Tom took a flower out of the vase while no one was looking.	
la .alis. pu lebna lo xrula lo vasru ca lo nu no da ca'o catlu	Alice took a flower out of the vase while no one was looking.	
la .maris. pu lebna lo xrula lo vasru ca lo nu no da ca'o catlu	Mary took a flower out of the vase while no one was looking.	
.i la .tom. pu jai gau spofu fai lo pa canko	Tom broke the window.	
.i la .alis. pu jai gau spofu fai lo pa canko	Alice broke the window.	
.i la .maris. pu jai gau spofu fai lo pa canko	Mary broke the window.	
la .tom. pu radji'i lo du'u tu'a ri to'e drani	Tom admitted that he was wrong.	
la .alis. pu radji'i lo du'u tu'a ri to'e drani	Alice admitted that he was wrong.	
la .maris. pu radji'i lo du'u tu'a ri to'e drani	Mary admitted that he was wrong.	
la .tom. pu sanli je zgana	Tom stood watching.	
la .alis. pu sanli je zgana	Alice stood watching.	
la .maris. pu sanli je zgana	Mary stood watching.	
la .tom. pu simlu lo ka fengu	Tom seemed angry.	
la .alis. pu simlu lo ka fengu	Alice seemed angry.	
la .maris. pu simlu lo ka fengu	Mary seemed angry.	
la .tom. pu simlu sai lo ka bruna mi	Tom was just like a brother to me.	
la .alis. pu simlu sai lo ka bruna mi	Alice was just like a brother to me.	
la .maris. pu simlu sai lo ka bruna mi	Mary was just like a brother to me.	
la .tom. pu sisti lo nu ri citka	Tom stopped eating.	
la .alis. pu sisti lo nu ri citka	Alice stopped eating.	
la .maris. pu sisti lo nu ri citka	Mary stopped eating.	
la .tom. pu sisti lo nu ri klaku	Tom stopped crying.	
la .alis. pu sisti lo nu ri klaku	Alice stopped crying.	
la .maris. pu sisti lo nu ri klaku	Mary stopped crying.	
la .tom. pu smaji sanli	Tom stood silently.	
la .alis. pu smaji sanli	Alice stood silently.	
la .maris. pu smaji sanli	Mary stood silently.	
la .tom. pu snada .i ku'i la .maris. na go'i	Tom made it, but Mary didn't.	
la .alis. pu snada .i ku'i la .maris. na go'i	Alice made it, but Mary didn't.	
la .maris. pu snada .i ku'i la .maris. na go'i	Mary made it, but Mary didn't.	
la .tom. pu tikpa mi	Tom kicked me.	
la .alis. pu tikpa mi	Alice kicked me.	
la .maris. pu tikpa mi	Mary kicked me.	
la .tom. pu troci lo ka na cisma	Tom tried not to smile.	
la .alis. pu troci lo ka na cisma	Alice tried not to smile.	
la .maris. pu troci lo ka na cisma	Mary tried not to smile.	
la .tom. pu troci lo ka nurxrugau mi	Tom tried to save me.	
la .alis. pu troci lo ka nurxrugau mi	Alice tried to save me.	
la .maris. pu troci lo ka nurxrugau mi	Mary tried to save me.	
la .tom. pu viska mi'a ca lo prulamdei	Tom visited us yesterday.	
la .alis. pu viska mi'a ca lo prulamdei	Alice visited us yesterday.	
la .maris. pu viska mi'a ca lo prulamdei	Mary visited us yesterday.	
la .tom. pu viska no da	Tom didn't see anything.	
la .alis. pu viska no da	Alice didn't see anything.	
la .maris. pu viska no da	Mary didn't see anything.	
la .tom. pu xendo ro lo pendo be la .maris.	Tom was nice to all of Mary's friends.	
la .alis. pu xendo ro lo pendo be la .maris.	Alice was nice to all of Mary's friends.	
la .maris. pu xendo ro lo pendo be la .maris.	Mary was nice to all of Mary's friends.	
la .tom. pu xusra lo du'u la .maris. cu nelci do	Tom said that Mary likes you.	
la .alis. pu xusra lo du'u la .maris. cu nelci do	Alice said that Mary likes you.	
la .maris. pu xusra lo du'u la .maris. cu nelci do	Mary said that Mary likes you.	
la .tom. pu za'u re'u sa'irbi'o	Tom stood up again.	
la .alis. pu za'u re'u sa'irbi'o	Alice stood up again.	
la .maris. pu za'u re'u sa'irbi'o	Mary stood up again.	
la .tom. pu zerle'a lo kanjunla pe mi	Tom stole my watch.	
la .alis. pu zerle'a lo kanjunla pe mi	Alice stole my watch.	
la .maris. pu zerle'a lo kanjunla pe mi	Mary stole my watch.	
la .tom. pu zerle'a lo mi kanjunla	Tom stole my watch.	
la .alis. pu zerle'a lo mi kanjunla	Alice stole my watch.	
la .maris. pu zerle'a lo mi kanjunla	Mary stole my watch.	
la .tom. pu zgana sanli	Tom stood watching.	
la .alis. pu zgana sanli	Alice stood watching.	
la .maris. pu zgana sanli	Mary stood watching.	
la .tom. pu zvati ti pu lo nu mi no'a	Tom was here before I was.	
la .alis. pu zvati ti pu lo nu mi no'a	Alice was here before I was.	
la .maris. pu zvati ti pu lo nu mi no'a	Mary was here before I was.	
la .tom. pu mo'u jgita misno	Tom became famous as a violinist.	
la .alis. pu mo'u jgita misno	Alice became famous as a violinist.	
la .maris. pu mo'u jgita misno	Mary became famous as a violinist.	
la .tom. se ga'a pu sanli	Tom stood watching.	
la .alis. se ga'a pu sanli	Alice stood watching.	
la .maris. se ga'a pu sanli	Mary stood watching.	
la .tom. ta'e mutce lo ka pante	Tom complains a lot.	
la .alis. ta'e mutce lo ka pante	Alice complains a lot.	
la .maris. ta'e mutce lo ka pante	Mary complains a lot.	
la .tom. ta'e pante	Tom complains all the time.	
la .alis. ta'e pante	Alice complains all the time.	
la .maris. ta'e pante	Mary complains all the time.	
la .tomas. cu prami la .anas. .i ku'i je la .anas. na prami la .tomas.	Thomas likes Anna, but Anna doesn't like Thomas.	
la .tonis. cu xabju la .kobes.	Tony lives in Kobe.	
la .uan. na djuno lo du'u la .marias. cu tixnu vo'a	Juan doesn't know that Maria is his daughter.	
la .uris. .avneris. pu pa roi vitke la .iasir. .arafat. ca lo pa so bi re moi be lo nanca	Uri Avnery visited Yassir Arafat for the first time in 1982.	
la .fred. pu viska lo vinji fa xi xo'e noi vofli ga'u la .tsurix.	Fred saw the plane flying over Zurich.	
la .fred. pu viska lo za'u cmana fa xi xo'e noi vofli ga'u la .tsurix.	Fred saw the mountains flying over Zurich.	
la .kevin. poi plise cu djica lo nu .ky. co'a vinji sazri .i ku'i .ky. ba co'a rutpesxu tai lo patfu be .ky.	The apple Kevin wants to become a pilot. But he will become a jam like his father.	
la .kevin. poi perli cu djica lo nu .ky. co'a vinji sazri .i ku'i .ky. ba co'a rutpesxu tai lo patfu be .ky.	The pear Kevin wants to become a pilot. But he will become a jam like his father.	
la .al. cu speni lo ro pa tixnu be la .betis.	Al is married to Betty's only daughter.	
la .alen. na'o finti lo pemci	Allen is a poet.	
la .aristoteles. jo'u la .dekart. cu se steci lo ka ke'a mencremau ro se ctuca be ke'a	Aristotle and Descartes are the only philosophers who are smarter than all of their disciples.	
la .aron. pu catra la .elizabet.	Aron killed Elizabeth.	
la .bab. pu nerkla lo ri karce	Bob got into his car.	
.i la barda bruna ru'i zgana do	Big Brother is watching you.	
la .batman. jo'u la .robin. cu se steci lo ka balpre bu'u la .gotam.	Batman and Robin are the only heroes in Gotham.	
la .betmyn. pendo la .robin.	Batman is friends with Robin.	
la .bil. cu xebni la .djordj. .i na ja la .pat. cu xebni la .bil.	Bill hates George only if Pat hates Bill.	
la .bob. krefu viska ko'a	Bob saw him again.	
la .boston. cu ckape tcadu	Boston is a dangerous city.	
la .burj. .xalifas. ca traji lo ka clani vau lo clani dinju pe lo munje	Burj Khalifa is currently the tallest skyscraper in the world.	
la ca ku .miuri'el. cu nanca li re no	Muiriel is 20 now.	
la .cev. banli	God is great.	
la cevni cu ruxyzau lo zerxe'u	God blesses those who repent.	
la ci forca cu barja loi birje lo litru	The Three Forks is a bar serving beer, and its target audience are travellers.	
la cizra cu cmene mi	The name of my name is 'Strange'.	
la .daniel. cu ro pa moi panzi la .iakob.	Daniel is the only child of Jacob.	
la .degas. pu jbena za lo nanca be li za'u pa mu no	Degas was born more than 150 years ago.	
la .djan. pu binxo lo pulji	John became a policeman.	
la .djan. cu lafti da poi grana ku'o gi'e desygau da	John picked up a stick and shook it.	
la .djan. pu klama fo lo cripu gi'e pu pagre lo dargu	John walked over the bridge and crossed the road.	
