ko curmi lo nu mi citka ca le cabna zei djedi	Let me eat something today.
ko curmi lo nu mi cliva	Let me go.
ko curmi lo nu mi viska	Let me see.
ko curmi lo nu ze'e mu mentu mi mulno zei gasnu lo nu stika zei gasnu	Give me five minutes to finish the last adjustments.
ko cusku fi mi	Tell me.
ko cusku fi mi fe lo cmene be lo bi moi masti	Tell me the name of the ninth month.
ko cusku fi mi fe lo se du'u ca ma kau mi sisti	Tell me when to stop.
ko cusku fi mi va'o lo nu mi srera	Correct me if I am wrong.
ko cusku lo jai se djica be do	Say what you want.
ko cusku lo se du'u mi ca kerfa zei vimcu	Tell her that I am shaving.
ko cusku lo te stace	Speak your mind.
ko cusku zo coi la tom	Say hello to Tom.
ko cusku zo coi lo me do mamta se ba'i mi	Say hello to your mum for me.
ko cusku zo ui	Say cheese.
ko cuxna lo se nelci	Choose the one you like.
ko da dasni	Get dressed.
ko danre le vi batke i jo nu fagri	In case of fire, press this button.
ko darno	Keep your distance.
ko denpa i pa i re i mu si ci i renro	Wait! One! Two! Five--I mean, Three! Throw!
ko denpa bu'u lo berti	Wait outside.
ko denpa lo nu mi mo'u citka	Wait until I'm done eating.
ko denpa lo nu mi mo'u zutse	Wait until I sit down.
ko denpa mi i mi ba zi sai xruti zei klama	Wait for me. I'll be back in no time.
ko denpa ne'i lo denpa kumfa	Wait in the waiting room.
ko denpa tu'a mi	Wait for me!
ko denpa ze'a lo mentu re'i nai	Just wait a minute, please.
ko dunda fi mi fe lo re spisa be lo bakri	Give me two pieces of chalk.
ko dunda ko'a ko'e	Give them to her.
ko dunda ko'a ko'e	Give them to him.
ko dunda le jdini le mi bersa	Give the money to my son.
ko dunda le zdani le tixnu	Give the house to my daughter.
ko dunda lo baktu be lo ctile bei lo jinme	Give me the metal bucket with the oil in it.
ko dunda lo baktu be lo ctile bei lo jinme mi	Give me the metal bucket with the oil in it.
ko dunda lo do jdini mi	Give me your money.
ko dunda lo se citka mi	Give me something to eat.
ko dunda ra mi	Give it to me.
ko dunda ta ra	Give that to him.
ko e mi dansu	Let's dance.
ko erve pa litce poi ladru i je ga ja nai zvati fa lo caksova gi ko erve pa re ri	Buy a liter of milk, and if there are eggs, buy a dozen eggs.
ko farlu zei curmi lo stali zei gasnu	Drop the anchor!
ko fanva dei la glico zei bangu	Put this sentence into English.
ko fanva dei la glico zei bangu	Translate this sentence into English.
ko febvi zei gasnu lo djacu	Boil some water.
ko febvi zei gasnu lo djacu	Boil the water.
ko fendi gi ce'o turni zei basti	Divide and conquer.
ko fendi le titla zei nanba se va'u re do	Divide the cake between you two.
ko fonxa zei jorne la tam	Call Tom.
ko fonxa zei jorne lo mikce	Call the doctor!
ko fonxa zei jorne lo pulji tcana	Call the police!
ko fonxa zei jorne mi	Call me!
ko fonxa zei jorne mi	Call me.
ko fonxa zei jorne mi'a	Call us.
ko fonxa zei tavla mi bu'u lo briju	Call me at the office.
ko fonxa zei tavla mi ca lo pa zei djedi	Call me on Monday.
ko fonxa jorne lo pulji tcana	Call the police!
ko ga nai djica lo ka bajra gi bajra	If you want to run, then run.
ko ga nai viska da gi ba zi sai djuno zei gasnu mi	If you see anybody, tell me immediately.
ko ga'ogau lo do cukta	Close your book.
ko ga'ogau lo vorme	Shut the door.
ko ganlgau lo kanla	Close your eyes.
ko ganlgau lo vorme vau e'o	Shut the door, will you?
ko gasnu lo nu le fetsi ca'o gleki	Keep her happy.
ko gasnu lo nu le nakni ca'o gleki	Keep him happy.
ko gasnu lo nu le za'u mei ca'o gleki	Keep them happy.
ko gletu ko'a mu'i lo nu do cinse zei bilma zei binxo da'i kei na ku	Don't sleep with her, because you'll catch an STD.
ko jai gau na akti fai lo ve tivni	Turn down the TV.
ko jai gau sepli fai mi	Leave me alone.
ko jai zu'e tirna ca lo nu mi tavla	Listen while I talk.
ko jarco	Show me.
ko jarco lo fatci	Where's your proof?
ko jarco tu'a lo tadji	Show me how to do that.
ko jbera na gi'e nai te jbera	Neither a borrower nor a lender be.
ko jgari loi ckiku pe le karce pe le nakni	Take his car keys.
ko jiclgau lo stasu	Stir the soup.
ko jikca mi ca lo balvi zei lamji zei djedi	Contact me tomorrow.
ko jmive je cu curmi lo nu jmive	Live and let live.
ko jmive je cu cilre	Live and learn.
ko jo'u mi klama vau vi'o pei	Come with me, OK?
ko jo'u mi klama vau vi'o pei	Go with me.
ko jorne mi ca lo se djica be do	Call me anytime.
ko jundi	Be attentive.
ko jundi i lo karce cu klama	Look out! There's a car coming.
ko jundi je cu cilre	Watch and learn.
ko jundi le pinfu	Watch the prisoner.
ko jundi lo crane	Watch the front.
ko jundi lo du'u lo pilno zei cmene e lo jaspu zei valsi cu drani ciska	Check that your username and password are written correctly.
ko jundi lo ko'a se zukte zei stidi	Pay attention to his advice.
ko jundi lo moklu be do	Watch your mouth.
ko jundi lo stedu be do	Watch your head.
ko jundi lo trixe	Watch the rear.
ko jundi lo trixe i mi ba jundi lo crane	Watch the rear. I'll watch the front.
ko jundi lo vorme	Watch the door.
ko djuno zei gasnu mi ca lo nu do volve lo zdani	Let me know when you'll return home.
ko djuno zei gasnu mi lo du'u mu'i ma do pu na'e zvati lo ckule ca lo purci zei lamji zei djedi	Tell me why you were absent from school yesterday.
ko djuno zei gasnu mi lo nu do djica ma kau	Tell me what you want.
ko ka'agau lo patlu	Cut the potatoes.
ko kalri	Open up.
ko kancu fe li pa bi'o pa no	Count from one to ten.
ko kanro	Take care of your health.
ko kalri zei gasnu lo cukta pe do ja'e lo nu lo pa no moi be lo papri cu lunbe	Open your book to page ten.
ko kalri zei gasnu lo do moklu gi'e ganlgau loi do kanla	Open your mouth and close your eyes.
ko kalri zei gasnu lo moklu gi'e ga'ogau lo kanla	Open your mouth and close your eyes.
ko kalri zei gasnu ti	Open that thing!
ko klama zei cpedu lo pulji tcana	Call the police!
ko klama ca lo cerni pa moi'o	Come tomorrow morning.
ko klama ca ro nu do djica	Come whenever you want to.
ko klama gi'e cusku zo co'o ra pu lo nu cliva	Go say goodbye to them before they leave.
ko klama je cu viska mi de'i li no ca lo nicte	Come and see me tonight.
ko klama ka'ai mi	Come with me.
ko klama ka'ai mi	You're coming with me.
ko klama le zarci	Go to the store!
ko klama lo crane be le ckule zei kumfa	Come to the front of the classroom.
ko klama lo nenri i lo djacu cu banli	Come on in. The water's great.
ko klama lo nenri i lo djacu cu jai pluka	Come on in. The water's nice.
ko klama lo zarci	Go to the market!
ko klama te zu'e lo nu mi'o pinxe lo tcati	Come and have tea with me.
ko klama zei sisti i xunre sinxa	Stop. There's a red light.
ko ko'a friti zei tugni gi'o nai festi zei cliva	Take it, or leave it.
ko ko'a jundi	Listen to her!
ko krici do'e lo nu prami	Believe in love!
ko krici do'e lo saske	Believe in science!
ko krici fi mi	Believe me.
ko kufra	Make yourself comfortable.
ko kurji ki'u lo nu lo nanmu ku ralte lo cecla zei xarci	Careful, the man has a gun.
ko kurji ki'u tu'a lo nanmu pe lo cecla zei xarci	Careful, the man has a gun.
ko kurji ko	Take care of yourself.
ko la tam jgari	Grab Tom.
ko lebna da poi do djica	Take anything you want.
ko lebna loi mi lenjo	Take my glasses.
ko lo mikce zei xukmi citka ci roi lo ro djedi	Take this medicine three times a day.
ko lunbe zei binxo	Take off your clothes.
ko lumci le karce	Wash the car.
ko lumci lo kumfa	Clean up the room.
ko masno gunka	Work slowly.
ko mi cliva	Leave me.
ko mi na catlu tai ku	Please don't look at me like that.
ko mi na djuno zei gasnu fo lo pu se viska be mi	Don't tell me what I saw.
ko mi penmi ca lo nicte zei midju	Meet me there at midnight.
i ko mi co'a speni	Marry me.
ko mi zgana	Watch me.
ko mi'a cliva	Leave us.
ko mi'a zgana	Watch us.
ko mleca pinxe gi'e zmadu sipna	Drink less and sleep more.
ko mo	What I am commanding you to do?
ko mo	What did I tell you to do?
ko morji lo du'u lo blaci gu jdari gi porpi bai lo ka ruble	Remember that, however hard glass may be, it breaks easily.
ko morji lo du'u lo ka se raktu cu kampu ma'a	Remember that we are all in the same boat.
ko morji ti poi valsi	Commit these words to memory.
i ko na muvdu	Be still.
ko na ba'o morji tu'a lo pikta	Don't forget the ticket.
ko na ba'u zei cusku	Don't exaggerate.
ko na bebna	Don't be foolish.
ko na bebna	Don't be silly.
ko na bebna i mi na kakne	Don't be silly. I can't do it.
i ko na jai zu'e co'e mi	Don't do this to me!
ko na ckape zei stidi fi mi	Don't threaten me.
ko na catlu pa'o lo canko gi'e jundi lo nu se tadni do	Don't look out the window, focus on your studies.
i ei do na catra	Thou shalt not kill.
ko na cecla zei gunta le xe benji	Don't shoot the messenger.
ko na cikngau la tom	Don't wake Tom up.
ko na cikre lo na'e spofu	If it isn't broken, don't fix it.
ko na citka	Do not eat.
i ko na co'u zvati	Don't leave.
ko na cmila ku'i	Just don't laugh.
i ko na zukte	Don't do it.
ko na co'u morji lo du'u do me ma kau	Don't forget who you are.
ko na co'u prami fraxu mi doi le cevni	Do not withhold Your tender mercies from me, O Lord.
i ko na cpedu tu'a lo jdini mi	Don't ask me for money.
ko na curmi lo nu ko'a pencu	Don't let it touch.
ko na curmi lo nu la tom do jai se terpa	Don't let Tom frighten you.
ko na curmi lo nu le prenu cu farlu	Don't let him fall.
ko na curmi lo nu le prenu cu limna	Don't let him swim.
ko na curmi lo nu pilno lo skami	Don't let him touch the computer.
ko na cusku zo'e bi'u nai la tom	Don't tell Tom that.
ko na dasni fi lo mabla zei so'i zei gletu	Don't dress like a slut.
i ko na jai gau ralte fai mi ta	Don't give me that!
ko na fanva dei	Do not translate this sentence!
ko na fanza zei gasnu mi	Do not annoy me!
ko na fanza zei gasnu mi	Don't get on my nerves!
ko na fonxa zei tavla mi	Don't call me again.
i ko na troci le ka simsa ra le ka tarti ma kau	Do not try to imitate her.
ko na ga'ogau loi kanla	Don't shut your eyes.
ko na gletu ko'a mu'i po'o lo nu do djica	Don't sleep with her just because you want to.
ko na jai daspo lo se nupre ca da	Never break your promise.
ko na jai gau to'e akti fai lo do skami	Do not turn off your computer.
ko na jai lerci	Don't be late.
ko na jai lerci fai tu'a lo ckule	Don't be late for school.
ko na jai lerci fai tu'a lo ckule ca lo balvi zei lamji zei djedi	Don't be late for school tomorrow.
ko na jai lerci fai tu'a lo ckule ca lo balvi zei lamji zei djedi	Don't be late to school tomorrow.
ko na jai lerci fai tu'a lo trene	Don't be late for the train.
ko na jgira zei dukse zei cusku	Don't gloat.
ko na jimpe le zdile zei lisri	She didn't get the joke.
ko na jundi le fetsi	Don't pay attention to her.
ko na jundi lo pu se cusku be le fetsi	Never mind what she said.
ko na jundi lo pu se cusku be le nakni	Never mind what he said.
ko na jundi ra	Don't pay attention to him.
ko na djuno zei gasnu fi mi fe lo du'u mi pu viska ma kau	Don't tell me what I saw.
ko na kalri zei gasnu lo canko	Don't open the window.
ko na kelci tu'a lo fagri	Don't play with fire.
ko na klaku	Don't cry.
ko na klaku sei ra cusku	Don't cry,' she said.
ko na klama	Don't come.
ko na klama	Don't go.
ko na lacri ra	Don't trust him.
ko na mabla zei bebna	Don't be a moron.
ko na mleca zei kanpe tu'a lo fapro be do	Don't underestimate your opponents.
ko na minde mi lo nu mi na minde do	Don't command me to not command you!
ko na morsi zei binxo	Don't die.
ko na muvdu fi ti	Don't move from here.
ko na muvdu pu lo nu mi mo'u xruti zei klama	Don't move till I get back.
ko na pencu mi	Don't touch me!
ko na pencu ta	Don't touch that.
ko na prami se pi'o lo valsi a lo bangu i ku'i ko prami ta'i lo se zukte e lo jetnu	Don't love using words or language, but love by actions and truth.
ko na punji lo verba lo dakli	Do not put child into bag!
ko na randa zei curmi	Don't give up.
ko na renro lo jemna vi lo xarju	Do not cast pearls before swine.
ko na renro lo rokci lo gerku	Don't throw a stone at the dog.
ko na rivbi tu'a lo preti	Don't avoid the question!
ko na sigja vasxu bu'u lo vi kumfa	Don't smoke in this room.
ko na sigja zei vasxu	No smoking!
ko na skicu fi mi fe lo nu mi simsa ma kau	Don't tell me who I like.
ko na spuda	Don't ask any questions.
ko na tavla no da no de	Don't say anything to anybody.
ko na tcidu dei	Don't read this sentence.
ko na terpa	Don't be afraid.
ko na terpa mi	You're not afraid of me.
ko na terpa mi tai	Don't scare me like that!
ko na to'e pacna	Don't despair.
ko na to'e clite	Don't be rude.
ko na to'e morji lo du'u mi ma kau do djuno zei gasnu	Don't forget what I just told you.
ko na to'e morji tu'a lo do jdini	Don't forget your money.
ko na to'e morji lo nu do bevri lo santa	Don't forget to take an umbrella with you.
ko na troci co dukce carmi	Don't try too hard!
ko na viska	Don't look at this!
ko na viska ko'a	Don't look at her!
ko na viska ko'a	Don't look at him!
ko na viska mi	Don't look at me!
ko na xajmi	Don't be silly.
ko na xalni	Don't panic.
ko na xanka	Don't worry.
ko na xanka i mi na'e xrani ko'a	Don't worry. I won't hurt her.
ko na xanka gi'e gleki	Don't worry, be happy!
ko na xanka la tom	Don't worry about Tom.
ko na xebni mi	Don't hate me!
ko na zdile flira zei cusku	Don't make faces.
ko na zekri zei lebna i ko na tcica zei cusku i ko na lazni	Do not steal, do not lie, do not be lazy.
ko na zilduke gunka vi'o pei	Don't work too much, OK?
ko na zukte la'e do'i	Do not do that.
ko na'e pilno lo na'e se nitcu valsi	Omit needless words!
ko na'e raktu	Better leave it!
ko nenri be lei djacu be'o renro ko'a	Throw him in the water!
ko nenri zei klama	Go on in.
ko nicte se xamgu gi'e titla sipna	Good night. Sweet dreams.
ko cnici zei gasnu lo jubme	Clear off the table.
ko no roi bu'u ti kelci	Never play here.
ko no roi catlu lo trixe	Never look back.
ko no roi co'u morji lo du'u mi pu'o ti cusku fi do fe ma kau	Never forget what I am about to tell you.
ko no roi cusku lu no roi li'u	Never say never.
ko noi nanla io cu plipe pagre le canko	Now, my young man, jump out the window!
ko no roi te zei mosra zei gasnu lo kanla ca lo nu lo xance cu na'e jinsa	Never rub your eyes when your hands are dirty.
ko prami zei jgari mi	Hug me.
ko pante zei sisti	Quit complaining.
ko pencu lo xadni be mi	Touch my body.
ko pensi	Think about it.
ko pilno lo aftobuso	Take the bus.
ko pilno lo fonxa	Use the telephone.
ko pilno lo jamfu be do	Use your feet.
ko pilno loi denci be do	Use your teeth.
ko pilno ro ko'a	Use them all.
ko pinxe	Have a drink.
ko pinxe lo stasu ca lo nu ri glare	Eat your soup while it is hot.
ko pinxe so'a be'u nai cai dai ckafi	Drink most, which will definitely sate you, of the coffee.
ko spofu zei gasnu lo gapci	Turn off the gas.
ko prami ga nai mi gi le mi gerku	Love me, love my dog.
ko pu catra lo ractu	Kill the bunnies first.
ko punji lo do xance lo mi birka zei janco	Put your hand on my shoulder.
ko punji lo narju zei genja lo patxu	Put the carrots in the pot.
ko ra ciska	Write it down!
ko ra cusku bau lo bangenugu	Say it in English.
ko ranji	Go on.
ko preti zei cusku fi lo pulji	Ask a policeman!
ko preti zei cusku zo'e mi	Ask me anything!
ko rinsa la cevni	Greet god!
ko skami zei setca la linuks	Install Linux!
ko sanli	Get up.
ko se kukte	Bon appetite.
ko se sidju be mi curmi	Let me help.
ko sevzi zei xruti lo se zutse	Go back to the seat.
ko sevzi zei xruti lo se zutse	Go back to your seat.
ko setca lo satci lo toknu	Place the pan in the oven.
ko sfasa nai la tom ra	Don't punish Tom for that.
ko sidju mi	Help me!
ko sidju mi	Help me.
ko sinma le zmadu be do bei lo ni zei slabu	Respect your elders.
ko sipna zei gasnu le cifnu	Put the baby to sleep.
ko sipna	Get some sleep.
ko sisti	Stop that.
ko sisti	Stop!
ko sisti i zekri lebna	Stop! Thief!
ko sisti i jo nai mi ba cecla zei gasnu	Stop, or I'll shoot!
ko sisti lo ka cusku lo se bebna	Stop saying bullshit!
ko sisti lo ka zukte	Stop doing that.
ko sisti lo ka zukte ra	Stop doing that.
ko sisti lo nu raktu mi	Stop bugging me.
ko sisti tu'a lo gapci	Turn off the gas.
ko sisti vi	Pull over here.
ko skicu fi le prenu e nai mi	Tell it to him, not me!
ko skicu fi mi fe lo nu do nitcu ma kau	Tell me what you need.
ko skicu lo se skicu be ko bei mi loi pulji	Call the police and tell them what you told me.
ko smaji zei cinmo	Be calm.
ko smaji zei cinmo	Cool down.
ko smaji zei cinmo binxo	You need to calm down.
ko smaji	Be quiet!
ko smaji	Just be quiet.
ko smaji ca lo nu ma'a citka	Be quiet while we're eating.
ko smaji ca lo nu mi tavla	Be quiet while I am speaking.
ko spuda loi mi preti	Answer my questions.
ko spuda zei cusku bau lo glico zei bangu	Answer in English.
ko stace mi	Be honest with me.
ko stace mi	Be sincere with me.
ko stali bu'u nai lo srasu	Stay off the grass.
ko stali ka'ai mi'ai	Stay with us.
ko stali ta ze'i	Stay there for a moment.
ko stali ti	Stay here!
ko stali ti ze'i	Stay here for a moment.
ko stali ze'i	Stay a moment.
ko stodi zei gasnu lo be do xance lo ka na'e pencu lo be mi tixnu	Keep your hands off my daughter!
ko surla	Relax.
ko surla sa'u	Just relax.
ko sutra	Do it quickly.
ko sutra	Hurry!
ko sutra i mi'a denpa	Hurry up! We are waiting for you.
ko sutra klama ti	Come here quickly.
ko sutra zmadu zukte	Act faster!
ko ta jgari	Grab that.
ko tadni	Study!
ko tadni lo bangu fi'o se pleji no da	Learn a language for free.
ko tankomo lo ka sutra kei lo ka kakne	Be as quick as possible.
ko tavla fo ja fi lo lojbo zei bangu	Speak in Lojban or about Lojban.
ko tcidu i ba'a nai do pante vu'e le za'i lo banrglico cu bangu lo lojbo zei saske zei prenu	Read it. I recall, you protested quite virtuously the fact that the lojbanologists had discussions in English.
ko te cmene mi zo icmail	Call me Ishmael.
ko te lisri fi tu'a lo ckana mi	Tell me a bedtime story.
ko te preti fi lo preti poi vasru zo xu ku'o ku po'o	Ask only questions that can be answered with yes or no.
ko ti dunda la ramus	Give this to Ramu.
ko ti klama doi gerku	Come here doggie.
ko ti mi dunda	Can you give me that?
ko ti mi zmadu zei dunda	Give me some more.
ko ti na cusku	Don't say that.
ko ti pilno	Use this.
ko ti xruti zei klama	Come back here.
ko tinbe fi lo do ctuca	Obey your teachers.
ko tirna zei jundi lo be do patfu	Listen to your father.
ko tisna zei gasnu lo baktu lo djacu	Fill the bucket with water.
ko to'o klama	Go away.
ko to'o punji lo nanba	Put away the bread.
ko to'e cando gasnu tu'a lo jmive o nai tu'a lo morsi	Get busy living or get busy dying.
ko to'e morji ti	Forget it.
ko to'e zei stela zei gasnu lo vorme	Unlock the door.
ko troci lo ka ciksi	Try to explain.
ko troci lo ka cisma	Try to smile.
ko troci lo ka jimpe	Try to understand.
ko troci lo ka stali lo ka to'e xanka	Try to remain calm.
ko troci lo ka surla	Try to rest.
ko troci lo nu cilre lo xo'e gerna	Try to learn some grammar.
ko troci tu'a lo fonxa pe do	Try your phone.
ko troci tu'a pa lo drata	Try another one.
ko tu'a ko jgira	Be proud of yourself.
ko tu'a mi ze'i denpa	Give us a moment, please.
ko vasxu cnano	Breathe normally.
ko ve'u ze'u klama	Go far away and for a long time!
ko vi denpa lo nu mi klama ti	Wait here until I come back.
ko vi denpa lo nu mi sevzi zei xruti	Wait here until I come back.
ko vi stali vi la tam	Stay here with Tom.
ko vi xruti	Come back here!
ko vi ze'a denpa	Wait here for a while.
ko vimcu lo do stedu zei taxfu	Remove your hat.
ko viska	Look at that!
ko viska la tam na e mi	Don't look at Tom. Look at me.
ko viska na bo la tam i go'i mi	Don't look at Tom. Look at me.
ko viska ta	Look at that.
ko volve co clira	Come back soon.
ko xamgu bo jibri binxo	Find a good job.
ko xamgu nanla	Be a good boy.
ko xendo la maris	Be kind to Mary.
ko xruti zei setca lo do kelci zei dacti lo tanxe	Put your toys back in the box.
ko xruti lo jubme	Clear off the table.
ko xruti lo jubme lo ka cnici	Clear off the table.
ko za'u re'u ganlgau lo kanla be do	Close your eyes again.
ko za'u re'u troci	Try again.
ko zabna zei dapma mi lo ka xamgu	Wish me luck.
ko zdani stali	Stay at home.
ko ze'e na ni'a kakpa	Never dig straight down!
ko ze'e ba jundi lo do fagri	Always tend your fires.
ko ze'i denpa	Wait a minute.
ko ze'i denpa	Wait one moment.
ko ze'i denpa i mi klama zei cpedu la djimis	Hang on a minute. I'll call Jimmy.
ko ze'i smaji	Stay quiet for a moment.
ko ze'u jmive gi'e se prali	Live long and prosper.
ko zei'a se urja	Hurry up.
ko zenba lo ka xendo la tom	Be nicer to Tom.
ko zmadu jundi lo do se gunka	Pay more attention to your work.
ko zukte lo xamgu zei traji	Do your best.
ko zutse lo se nelci	Sit wherever you like.
ko'a ba klama	He will come.
ko'a ba klama pa'o lo rirxe ku	He's going to cross the river.
ko'a ba pleji fo ro da	He will pay for everything.
ko'a ba se pluka xu	Would he like that?
ko'a ba se pluka xu	Would she like that?
ko'a ba xenru	He will regret this.
ko'a ba xenru	She will regret this.
ko'a ba zi cliva lo rirni zdani	He will soon leave his parents' home.
ko'a ba'o se slabu lo cnino nu zei jmive	He has got used to a new life.
ko'a ba'o vi xabju	He does not live there any more.
ko'a bajra	He does run.
ko'a bajra zei klama lo kumfa	She burst into the room.
ko'a banli speni je mamta	She's a wonderful wife and mother.
ko'a ba zi cpare lo sraji zei serti	He's going to climb the ladder.
ko'a bebna	They are foolish.
ko'a bende zei jatna	He's the group leader.
ko'a bevri lo ko'a patfu zei patfu noi ke'a cpana lo ko'a cutne zei trixe	He carried his grandfather on his back.
ko'a blabi	It's white.
ko'a bunda li re ze no	He weighs 270 pounds.
ko'a ca bajra	They are running now.
ko'a ca ciska lo xatra	She is writing a letter now.
ko'a ca na se jibri	They are out of work now.
ko'a carna zei gasnu lo jubme ja'e lo nu gapru zei cnita zei fatne	He turned the table upside down.
ko'a certu lo nu se glico zei bangu	He speaks English well.
ko'a certu se bangu la farsis	He is proficient in Farsi.
ko'a ciksi lo pe'a nai smuni be le jufra	He explained the literal meaning of the sentence.
ko'a ciksi lo pe'a nai smuni be le jufra	He explains the literal meaning of the sentence.
ko'a ciksi lo pe'a nai smuni be le jufra	She explained the literal meaning of the sentence.
ko'a ciksi lo pe'a nai smuni be le jufra	She explains the literal meaning of the sentence.
ko'a ciksi lo pu'u zbasu fi ko'e	He explained the process of putting them together.
ko'a ciska lo cukta	He writes books.
ko'a ckaji lo ka prali kei ki'u lo vo'a za'i cilre	He has the advantage of a good education.
ko'a clira cliva i no mu'ei lo natfe ko'a se marce lo trene	He left early; otherwise he could not have caught the train.
ko'a co'a klama la lyndyn ca lo purci zei lamji zei djedi be lo purci zei lamji zei djedi	He departed for London the day before yesterday.
ko'a co'a klama la lyndyn pu za lo djedi be li re	He departed for London the day before yesterday.
ko'a co'a zgana lo nu farlu fa lo morsi pezli	She was watching the dead leaves fall.
ko'a co'i dunda lo cukta ko'e	She gave him a book.
ko'a co'u nai dansu ze'a pi ro lo nu zei salci	She kept on dancing all through the party.
ko'a co'u pacna gi'e sevzi zei catra tu'a lo vindu	He lost hope and killed himself with poison.
ko'a cpedu lo djacu kabri	He asked for a glass of water.
ko'a cpedu loi jdini mi	He asked me for money.
ko'a cpedu loi jdini mi	She asked me for money.
ko'a cu na zei sluji zei jitro zei kakne ro lo re tuple	She is paralyzed in both legs.
ko'a culno lifri lo raktu	His life is full of trouble.
ko'a cumki klama	She may come.
ko'a cusku lo du'u prami zei pendo no da ia nai	She says she's not dating anyone now, but I don't believe her.
ko'a cusku lo du'u xenru	He said he regretted what had happened.
ko'a cusku lo jetnu	He spoke truth.
ko'a cusku lo nu ko'a nelci lo xrula	She says that she likes flowers.
ko'a cusku lo se du'u lo se xusra be ko'e cu jitfa	They said that his claim was false.
ko'a cusku lu ko tadni li'u ko'e	She told him to study.
ko'a cusku no da poi te fengu be fi ko'e	She said nothing that would make him angry.
ko'a darca	He came.
ko'a dasni lo nobli	He's well dressed.
ko'a dasni lo xunre	She's wearing red.
ko'a diklo mabla zei so'i zei gletu	She's the local slut.
ko'a djica lo ka klama	He wants to come.
ko'a djica lo ka sidju ko'e tu'a lo zdani zei ke zei ckule zei gunka	She wants me to help her with her homework.
ko'a djica lo nu tavla do	He wants to talk to you.
ko'a djica lo nu tavla do	She wants to talk to you.
ko'a djica tu'a lo me la ipad be do'e li vo	She wants a fourth generation iPad.
ko'a djica tu'a lo me la ipadminis	He wants an iPad mini.
ko'a djuno no da lo su'u jecta zei srana	He knows nothing about politics.
ko'a do darxi xu	Did he hit you?
ko'a drani skicu lo fasnu be vi tu	He accurately described what happened there.
ko'a du lo gunka fi'o se cpana lo rirxe bloti	He's a labourer on a riverboat.
ko'a dunda lo cukta ko'e	He gave her a book.
ko'a dunli lo patfu be mi lo sraji zei clani	He is as tall as my father.
ko'a fa'u ko'e nelci ko'i fa'u ko'o	He and he love her and her, respectively.
ko'a fanza	He's annoying.
ko'a fenki prenu	She is crazy.
ko'a fetsi speni mi	She's my wife.
ko'a fi ma pu klama	Where did it come from?
ko'a galfi mi lo cabna me mi	He has made me what I am today.
ko'a gapru zei cnita zei fatne zei gasnu lo jubme	He turned the table upside down.
ko'a glare zei gasnu lo djacu	She's heating the water.
ko'a gleki lo jalge	They are happy about the result.
ko'a gleki lo nu pu snada ta poi nu ka zei djuno zei merli	He was happy that he passed that exam.
ko'a gunka so'o mutce zei cizra	He works on some really crazy projects.
ko'a jai gau pe'a flecu lo cnino sidbo	It was something which brought a stream of new ideas.
ko'a jdice fi lo cnino platu zei javni	He had decided on a new policy.
ko'a jdice fi lo cnino platu zei javni	They make decisions on new policy.
ko'a jdice lo du'u fanmo lo nu danmo zei vasxu	He decided to quit smoking.
ko'a je mi bruna	He and I are brothers.
ko'a jgira lo su'u ko'a gunka	He takes pride in his work.
ko'a jgira tu'a le tixnu be ko'a	She is proud of her daughter.
ko'a jgira tu'a lo bersa be ko'a	He is proud of his son.
ko'a jgira tu'a lo tixnu	He was proud of his daughter.
ko'a ji'a ralte	She has one too.
ko'a jilra ko'e lo ka stati	He is jealous of her talent.
ko'a jinga loi so'i jdini	He won a sizeable amount of money.
ko'a jinvi lo du'u kakne lo nu je'uja'o	He thinks he can prove it.
ko'a jinvi lo du'u kakne lo nu je'uja'o	She thinks she can prove it.
ko'a jinvi lo du'u lo jibri cu to'e zei pilno zei xamgu	He thinks his job is pointless.
ko'a ka'e bangu zei pilno lo dotco e lo fraso e ji'a lo glico	She speaks German and French, not to mention English.
ko'a ka'e klama	He can come.
ko'a ka'e te frati je frati	She can ask and answer questions.
ko'a kakne lo ka cusku je ciska bau la fraso zei bangu	She has the ability to speak and write French.
ko'a kakne lo nu jdika lo cteki	He was able to reduce taxes.
ko'a kakne lo ka sazri lo karce	She can drive a car.
ko'a klama jdice	He decided to go there.
ko'a klama la nagoias mu'i tu'a lo kagni zei cuntu	He went to Nagoya on business.
ko'a klama le tsina zei trixe ba le nu zei jarco	He went backstage after the show.
ko'a klama lo briju fu lo karce	He goes to the office by car.
ko'a klama lo ckule fu lo aftobuso	He goes to school by bus.
ko'a klama lo nicte ckule	She goes to night school.
ko'a klama lo zdani poi le morsi gugde zei jatna cu zvati	He went to the house where the president's body lay.
ko'a ko'a na du	He's not himself.
ko'a ko'a na du	She's not herself.
ko'a ko'e ba'o cusku zei sfasa lo nu savru	He scolded them because of the noise.
ko'a ko'e xebni	She hated him.
ko'a ckule zei mulno ca lo purci zei lamji zei nanca	She graduated from high school last year.
ko'a le bruna be ko'a cu mleca lo ni clani zei se zei xadni	He is not as tall as his brother.
ko'a le ri zdani na zvati	He isn't at home.
ko'a lo merko zei gugde ba'o klama	He has gone to the United States.
ko'a lo za'e se zei gletu zei jibri	She is a whore.
ko'a lumci lo ko'a kerfa	He washes his hair.
ko'a ma zvati	Where are they?
ko'a me lo sutra cadzu	He's a fast walker.
ko'a melbi	He looks very good.
ko'a melbi	She looks very good.
ko'a melbi gi'e menli zei certu	She is not only beautiful but also intelligent.
